file_path,class_label
C:/Users/adity/Desktop/Capstone/data/scottish_english_female/scf_04310_00010740186.wav,scottish_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_03397_00589367050.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/scottish_english_female/scf_05223_00938922805.wav,scottish_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_03397_01818669661.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/irish_english_male/irm_04310_01085174149.wav,irish_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_04310_00014126346.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_05223_01934707618.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_01208_01083567973.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_03397_00406726229.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/midlands_english_male/mim_02484_00309012605.wav,midlands_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_08421_01378614870.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_02484_00545929329.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/midlands_english_female/mif_03397_01539808647.wav,midlands_english_female
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_07508_00776436410.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_04310_00161008804.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/midlands_english_female/mif_03397_01360542077.wav,midlands_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_02121_00142708879.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07508_00898330472.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_08784_00160642460.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_07508_00465336855.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/midlands_english_male/mim_02484_01340546167.wav,midlands_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_09334_01357652975.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_03034_01236534768.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_07049_01941829432.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_05223_00375318776.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_04310_01326983969.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_09697_00689808066.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_12484_00533301552.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_06136_01197043243.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_06136_00223010604.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_06136_01022641899.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_03034_02049429277.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_05223_02094135716.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_04766_01291751699.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07049_00094677427.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_female/scf_07049_01019030024.wav,scottish_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07060_00714475880.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_02436_01933238229.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_05223_01235082470.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_07973_02109037798.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_07505_01706848875.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_03349_01688757786.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_00712_00450459883.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_female/scf_06136_01263367128.wav,scottish_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_02484_01238221232.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_01523_00887733906.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_09799_00696271139.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_05223_01119391156.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_08886_01359351112.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_09334_00885508549.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_00295_00293018367.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_03397_00297673012.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_09697_01729303177.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_01523_00036697590.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_07973_00276979814.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_04310_00854715852.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_09799_00298666857.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_02484_01580212466.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_01523_00889215317.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07505_01271165017.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/midlands_english_male/mim_02484_01416200252.wav,midlands_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_08421_00887744535.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/midlands_english_male/mim_04310_01153718378.wav,midlands_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_03502_02120669112.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_09697_00796344034.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/irish_english_male/irm_02484_00943705960.wav,irish_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_12484_00175614752.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_05223_01205312619.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/midlands_english_male/mim_03397_00196756101.wav,midlands_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_03397_01932286342.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_07060_01289357404.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_06136_00748351739.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_12484_02132649775.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_08886_01615754900.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_03034_00936472864.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_03853_00431871098.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_04310_01270168904.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_09697_00535749099.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07049_01672475293.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_02484_00907195548.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_03034_00331810095.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_08784_01444496560.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_09334_01923483608.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_04310_00395072092.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_00610_01317851640.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_09697_01164228051.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_04766_02057752552.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_02484_01761384038.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_07049_01113308953.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_04310_01492165288.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_05223_01303104893.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_06592_00459741086.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_06592_00862029571.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_04310_01840343276.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_08784_01263830423.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07505_01410873020.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_07049_00238387847.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_05679_00184132016.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_06136_02089367019.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_07049_00412297035.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_03397_01187505773.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/midlands_english_female/mif_02484_00469920036.wav,midlands_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_03397_01983310474.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_05223_02056866671.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_05679_01336064446.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_06592_00102624371.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_03397_01379052763.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_female/scf_04310_00908128953.wav,scottish_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_08421_01262480860.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/irish_english_male/irm_04310_01719940934.wav,irish_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_female/scf_06136_02128003538.wav,scottish_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_09697_01373631994.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_09697_01489190628.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_07505_00985688630.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_07049_01127914919.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_07505_00920327633.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_02484_00361628005.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_12484_01518530037.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_06136_00359125349.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_06136_00400999137.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_03397_00813916657.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_09334_00569981402.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_09334_00311822904.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_04310_01189995034.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07508_01978028932.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_07508_00390172189.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_06136_00316998623.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07060_01232130714.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_08421_00921931297.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_03397_00428820949.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_05223_00706403079.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_05223_00623189474.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_03397_00618397115.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_01523_01730543386.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_07508_01969365676.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_04310_00483715166.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_02484_01397174620.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_08784_00693762660.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_08784_01982090584.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_02484_00039685652.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_01208_01051581895.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_09334_01874298372.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_04310_00025753360.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_12484_00963317687.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_09334_01614841271.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_08886_01979807184.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_05679_01875067126.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_08886_01926506841.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_12484_00416831915.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07060_01814236416.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_03397_00090879924.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/midlands_english_male/mim_03397_00535414679.wav,midlands_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_04310_01970980845.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/scottish_english_female/scf_07049_02040902797.wav,scottish_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_07049_00394522358.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_06136_00307448526.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_09334_01221551567.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_06136_01030698760.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07049_00852351512.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_08421_01969283595.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_09334_00185746413.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/irish_english_male/irm_04310_02070799228.wav,irish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_06592_01568355613.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_06136_02116933646.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_04310_01529563475.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_03397_00242493680.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_07508_00646868321.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_04310_00953987804.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_03397_00294559925.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_06136_00114788687.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_06592_02078002116.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_05223_00092379059.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_01208_01991457278.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_03397_01248724945.wav,northern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_00295_00072481666.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_05679_00266774367.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_00295_02078656694.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_03034_01852463285.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_09334_01870395434.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_female/nof_05223_00626487699.wav,northern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_03034_01616896042.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_07049_00204686843.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_07973_00559417457.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_04310_00952139814.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_09697_01609066680.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_02484_01631225325.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_07049_00069671332.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_04310_00726654249.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_07049_01914777670.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_04310_00634566113.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/midlands_english_female/mif_02484_00964837444.wav,midlands_english_female
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_09697_01463402319.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_male/som_00295_00396239628.wav,southern_english_male
C:/Users/adity/Desktop/Capstone/data/welsh_english_female/wef_04310_00542910771.wav,welsh_english_female
C:/Users/adity/Desktop/Capstone/data/scottish_english_male/scm_03397_00087209177.wav,scottish_english_male
C:/Users/adity/Desktop/Capstone/data/southern_english_female/sof_02121_00202819939.wav,southern_english_female
C:/Users/adity/Desktop/Capstone/data/welsh_english_male/wem_07049_01722483910.wav,welsh_english_male
C:/Users/adity/Desktop/Capstone/data/northern_english_male/nom_04310_00018419343.wav,northern_english_male
